repseq	OTUS	domain	phylum	class	order	family	genus
671|57	OTU_3469	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
671|58	OTU_2570	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
671|6	OTU_2564	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
671|619	OTU_2554	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
671|654	OTU_2577	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
671|68	OTU_410	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
671|688	OTU_108	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
671|703	OTU_2572	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
671|744	OTU_2571	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
671|771	OTU_2559	acteria	Firmicutes	acilli	Lactobacillales	Lactobacillaceae	Lactobacillus
671|8	OTU_2566	acteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
671|808	OTU_2575	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
671|87	OTU_2561	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
675|154	OTU_2581	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
675|37	OTU_2583	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
675|454	OTU_2582	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
675|570	OTU_2580	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
675|586	OTU_3676	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
680|11	OTU_2589	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
680|124	OTU_2587	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
680|128	OTU_2588	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
680|136	OTU_2593	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
680|229	OTU_412	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
680|233	OTU_2594	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
680|284	OTU_2585	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	unclassified_Cryomorphaceae
680|3	OTU_2584	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	unclassified_Planctomycetaceae
680|357	OTU_2592	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
680|392	OTU_2591	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiaceae	Cupriavidus
680|4	OTU_3658	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
680|503	OTU_411	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
680|6	OTU_2586	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified_Rhodospirillales	unclassified_Rhodospirillales
680|61	OTU_2590	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
68|10	OTU_2720	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
68|1108	OTU_2713	acteria	acteroidetes	acteroidia	acteroidales	acteroidaceae	acteroides
681|118	OTU_413	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	auldia
681|120	OTU_2603	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
681|121	OTU_109	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
681|127	OTU_2604	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
681|142	OTU_23	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
681|155	OTU_2614	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
681|163	OTU_2599	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
681|199	OTU_2612	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
68|1205	OTU_2725	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata
681|210	OTU_2609	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
681|227	OTU_2605	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
681|239	OTU_414	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota
681|245	OTU_2611	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
681|274	OTU_2595	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
681|31	OTU_415	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
681|319	OTU_2610	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
681|321	OTU_417	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota
681|331	OTU_2600	acteria	SR1	unclassified_SR1	unclassified_SR1	unclassified_SR1	SR1_genera_incertae_sedis
681|367	OTU_2602	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
68|1375	OTU_2726	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
681|383	OTU_3470	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	Woesearchaeota Incertae Sedis AR16
681|389	OTU_2607	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter
68|1472	OTU_2732	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
681|473	OTU_416	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
68|1482	OTU_2709	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified_Rhodospirillales	unclassified_Rhodospirillales
681|493	OTU_2598	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
681|496	OTU_2601	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
681|538	OTU_2608	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
68|160	OTU_2716	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
681|613	OTU_2597	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
681|633	OTU_2606	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
681|78	OTU_2596	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
681|95	OTU_2613	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Oxalicibacterium
68|21	OTU_2729	acteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
682|120	OTU_420	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
682|130	OTU_2620	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
682|17	OTU_419	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
682|171	OTU_2615	acteria	acteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	unclassified_Cyclobacteriaceae
682|186	OTU_2619	acteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Dehalospirillum
682|192	OTU_3471	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae
68|22	OTU_2730	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
682|257	OTU_2617	acteria	Cyanobacteria/Chloroplast	Cyanobacteria	unclassified_Cyanobacteria	Family IV	GpIV
682|258	OTU_2618	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
682|262	OTU_3472	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Jahnella
682|37	OTU_418	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
682|39	OTU_2616	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
68|25	OTU_2728	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
682|51	OTU_2621	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
68|344	OTU_2718	acteria	Firmicutes	acilli	Lactobacillales	Carnobacteriaceae	Trichococcus
68|345	OTU_2719	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
68|348	OTU_2714	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
68|39	OTU_2731	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium XlVb
684|11	OTU_2630	acteria	Proteobacteria	etaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified_Rhodocyclaceae
684|12	OTU_2631	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella
684|13	OTU_422	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
684|132	OTU_421	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
684|136	OTU_2625	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_Sphingomonadaceae
684|139	OTU_2626	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
684|143	OTU_2623	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
684|15	OTU_2628	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|159	OTU_425	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
684|165	OTU_2647	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
684|17	OTU_2629	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	unclassified_Cryomorphaceae
684|18	OTU_2627	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
684|187	OTU_2652	acteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
684|192	OTU_423	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	Woesearchaeota Incertae Sedis AR15
684|197	OTU_2640	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	unclassified_Comamonadaceae
68|42	OTU_51	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|209	OTU_111	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|232	OTU_2639	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	unclassified_Methylocystaceae
684|233	OTU_2638	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|263	OTU_3476	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
684|270	OTU_2622	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|271	OTU_2633	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	unclassified_Cystobacteraceae
684|28	OTU_2645	acteria	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales
684|29	OTU_2644	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
684|334	OTU_2650	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|352	OTU_3473	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
684|37	OTU_2653	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
684|395	OTU_2635	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
684|459	OTU_2654	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
684|465	OTU_18	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|468	OTU_110	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania
684|494	OTU_2646	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|511	OTU_2642	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|517	OTU_2643	acteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	Gracilibacter
684|520	OTU_2649	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|552	OTU_2636	acteria	SR1	unclassified_SR1	unclassified_SR1	unclassified_SR1	SR1_genera_incertae_sedis
684|579	OTU_2624	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
684|603	OTU_2637	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
68|461	OTU_3482	acteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	unclassified_Veillonellaceae
684|616	OTU_2651	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|619	OTU_3474	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
684|636	OTU_2641	acteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
684|643	OTU_424	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
684|659	OTU_3475	acteria	Chlamydiae	Chlamydiia	Chlamydiales	unclassified_Chlamydiales	unclassified_Chlamydiales
684|676	OTU_2632	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
684|69	OTU_2648	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
684|694	OTU_2634	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
68|48	OTU_2722	acteria	Acidobacteria	Acidobacteria_Gp17	unclassified_Acidobacteria_Gp17	unclassified_Acidobacteria_Gp17	Gp17
685|140	OTU_2675	acteria	candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	WPS-1_genera_incertae_sedis
685|16	OTU_2681	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
685|171	OTU_3479	acteria	Chlamydiae	Chlamydiia	Chlamydiales	unclassified_Chlamydiales	unclassified_Chlamydiales
685|185	OTU_2679	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
685|21	OTU_2678	acteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae
685|275	OTU_2683	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
685|276	OTU_2682	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
685|301	OTU_2680	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
685|345	OTU_2677	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
68|538	OTU_2712	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
68|54	OTU_2724	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
685|402	OTU_3480	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Aquisphaera
68|543	OTU_2708	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_Sphingomonadaceae
685|75	OTU_2676	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
68|576	OTU_2717	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
